interaction_id	source_key	source_type	pmid	doi	assay_type	bacterium	strain	bacterial_accession	phage	phage_accession	reference_host	raw_eop	eop_relation	eop_value	eop_class	susceptibility_label	plaque_result	anti_crispr_status	anti_crispr_genes	crispr_interference_evidence	other_defense_evidence	experimental_conditions	curation_status	curation_confidence	notes
mirzaei2015_ecor_72_su63_eop	MirzaeiNilsson2015_EOP	supplement	25794006	10.1371/journal.pone.0118557	eop	Escherichia coli	ECOR_72		SU63		primary isolation host	< 0.001	<	0.001	none	resistant	no_plaques	not_evaluated		not_evaluated	P2 prophage marker: -	Stationary-phase bacteria, double-layer plaque assay, 30 C overnight; EOP is average PFU on target divided by average PFU on host, three measurements.	curated	high	Imported from S1 Table; blank source cells were not treated as measured interactions.
mirzaei2015_esbl_e_coli_19_su10_eop	MirzaeiNilsson2015_EOP	supplement	25794006	10.1371/journal.pone.0118557	eop	Escherichia coli	ESBL_Ecoli_19		SU10		primary isolation host	0.04±0.02	=	0.04	low	reduced_susceptibility	pinpoint_plaques	not_evaluated		not_evaluated		Stationary-phase bacteria, double-layer plaque assay, 30 C overnight; EOP is average PFU on target divided by average PFU on host, three measurements.	curated	high	Imported from S1 Table; blank source cells were not treated as measured interactions.
mirzaei2015_esbl_e_coli_19_su27_eop	MirzaeiNilsson2015_EOP	supplement	25794006	10.1371/journal.pone.0118557	eop	Escherichia coli	ESBL_Ecoli_19		SU27		primary isolation host	0	=	0	none	resistant	no_plaques	not_evaluated		not_evaluated		Stationary-phase bacteria, double-layer plaque assay, 30 C overnight; EOP is average PFU on target divided by average PFU on host, three measurements.	curated	high	Imported from S1 Table; blank source cells were not treated as measured interactions.
mirzaei2015_esbl_e_coli_19_su32_eop	MirzaeiNilsson2015_EOP	supplement	25794006	10.1371/journal.pone.0118557	eop	Escherichia coli	ESBL_Ecoli_19		SU32		primary isolation host	0	=	0	none	resistant	no_plaques	not_evaluated		not_evaluated		Stationary-phase bacteria, double-layer plaque assay, 30 C overnight; EOP is average PFU on target divided by average PFU on host, three measurements.	curated	high	Imported from S1 Table; blank source cells were not treated as measured interactions.
mirzaei2015_esbl_e_coli_19_su63_eop	MirzaeiNilsson2015_EOP	supplement	25794006	10.1371/journal.pone.0118557	eop	Escherichia coli	ESBL_Ecoli_19		SU63		primary isolation host	0	=	0	none	resistant	no_plaques	not_evaluated		not_evaluated		Stationary-phase bacteria, double-layer plaque assay, 30 C overnight; EOP is average PFU on target divided by average PFU on host, three measurements.	curated	high	Imported from S1 Table; blank source cells were not treated as measured interactions.
mirzaei2015_esbl_e_coli_32_su10_eop	MirzaeiNilsson2015_EOP	supplement	25794006	10.1371/journal.pone.0118557	eop	Escherichia coli	ESBL_Ecoli_32		SU10		primary isolation host	0.9±0.3	=	0.9	high	susceptible	clear_plaques	not_evaluated		not_evaluated		Stationary-phase bacteria, double-layer plaque assay, 30 C overnight; EOP is average PFU on target divided by average PFU on host, three measurements.	curated	high	Imported from S1 Table; blank source cells were not treated as measured interactions.
mirzaei2015_esbl_e_coli_32_su16_eop	MirzaeiNilsson2015_EOP	supplement	25794006	10.1371/journal.pone.0118557	eop	Escherichia coli	ESBL_Ecoli_32		SU16		primary isolation host	0.6±0.3	=	0.6	high	susceptible	clear_plaques	not_evaluated		not_evaluated		Stationary-phase bacteria, double-layer plaque assay, 30 C overnight; EOP is average PFU on target divided by average PFU on host, three measurements.	curated	high	Imported from S1 Table; blank source cells were not treated as measured interactions.
mirzaei2015_esbl_e_coli_32_su27_eop	MirzaeiNilsson2015_EOP	supplement	25794006	10.1371/journal.pone.0118557	eop	Escherichia coli	ESBL_Ecoli_32		SU27		primary isolation host	0.06±0.03	=	0.06	low	reduced_susceptibility	pinpoint_plaques	not_evaluated		not_evaluated		Stationary-phase bacteria, double-layer plaque assay, 30 C overnight; EOP is average PFU on target divided by average PFU on host, three measurements.	curated	high	Imported from S1 Table; blank source cells were not treated as measured interactions.
mirzaei2015_esbl_e_coli_32_su63_eop	MirzaeiNilsson2015_EOP	supplement	25794006	10.1371/journal.pone.0118557	eop	Escherichia coli	ESBL_Ecoli_32		SU63		primary isolation host	< 0.001	<	0.001	none	resistant	no_plaques	not_evaluated		not_evaluated		Stationary-phase bacteria, double-layer plaque assay, 30 C overnight; EOP is average PFU on target divided by average PFU on host, three measurements.	curated	high	Imported from S1 Table; blank source cells were not treated as measured interactions.
mirzaei2015_esbl_e_coli_39_su10_eop	MirzaeiNilsson2015_EOP	supplement	25794006	10.1371/journal.pone.0118557	eop	Escherichia coli	ESBL_Ecoli_39		SU10		primary isolation host	1.0±0.3	=	1	high	susceptible	clear_plaques	not_evaluated		not_evaluated		Stationary-phase bacteria, double-layer plaque assay, 30 C overnight; EOP is average PFU on target divided by average PFU on host, three measurements.	curated	high	Imported from S1 Table; blank source cells were not treated as measured interactions.
mirzaei2015_esbl_e_coli_39_su16_eop	MirzaeiNilsson2015_EOP	supplement	25794006	10.1371/journal.pone.0118557	eop	Escherichia coli	ESBL_Ecoli_39		SU16		primary isolation host	1.6±0.2	=	1.6	high	susceptible	clear_plaques	not_evaluated		not_evaluated		Stationary-phase bacteria, double-layer plaque assay, 30 C overnight; EOP is average PFU on target divided by average PFU on host, three measurements.	curated	high	Imported from S1 Table; blank source cells were not treated as measured interactions.
mirzaei2015_esbl_e_coli_39_su57_eop	MirzaeiNilsson2015_EOP	supplement	25794006	10.1371/journal.pone.0118557	eop	Escherichia coli	ESBL_Ecoli_39		SU57		primary isolation host	0	=	0	none	resistant	no_plaques	not_evaluated		not_evaluated		Stationary-phase bacteria, double-layer plaque assay, 30 C overnight; EOP is average PFU on target divided by average PFU on host, three measurements.	curated	high	Imported from S1 Table; blank source cells were not treated as measured interactions.
mirzaei2015_esbl_e_coli_41_su16_eop	MirzaeiNilsson2015_EOP	supplement	25794006	10.1371/journal.pone.0118557	eop	Escherichia coli	ESBL_Ecoli_41		SU16		primary isolation host	0.95±0.33	=	0.95	high	susceptible	clear_plaques	not_evaluated		not_evaluated		Stationary-phase bacteria, double-layer plaque assay, 30 C overnight; EOP is average PFU on target divided by average PFU on host, three measurements.	curated	high	Imported from S1 Table; blank source cells were not treated as measured interactions.
mirzaei2015_esbl_e_coli_41_su63_eop	MirzaeiNilsson2015_EOP	supplement	25794006	10.1371/journal.pone.0118557	eop	Escherichia coli	ESBL_Ecoli_41		SU63		primary isolation host	0	=	0	none	resistant	no_plaques	not_evaluated		not_evaluated		Stationary-phase bacteria, double-layer plaque assay, 30 C overnight; EOP is average PFU on target divided by average PFU on host, three measurements.	curated	high	Imported from S1 Table; blank source cells were not treated as measured interactions.
mirzaei2015_esbl_e_coli_44_su10_eop	MirzaeiNilsson2015_EOP	supplement	25794006	10.1371/journal.pone.0118557	eop	Escherichia coli	ESBL_Ecoli_44		SU10		primary isolation host	0.003±0.001	=	0.003	low	reduced_susceptibility	pinpoint_plaques	not_evaluated		not_evaluated		Stationary-phase bacteria, double-layer plaque assay, 30 C overnight; EOP is average PFU on target divided by average PFU on host, three measurements.	curated	high	Imported from S1 Table; blank source cells were not treated as measured interactions.
mirzaei2015_esbl_e_coli_44_su16_eop	MirzaeiNilsson2015_EOP	supplement	25794006	10.1371/journal.pone.0118557	eop	Escherichia coli	ESBL_Ecoli_44		SU16		primary isolation host	1.2±0.1	=	1.2	high	susceptible	clear_plaques	not_evaluated		not_evaluated		Stationary-phase bacteria, double-layer plaque assay, 30 C overnight; EOP is average PFU on target divided by average PFU on host, three measurements.	curated	high	Imported from S1 Table; blank source cells were not treated as measured interactions.
mirzaei2015_esbl_e_coli_44_su27_eop	MirzaeiNilsson2015_EOP	supplement	25794006	10.1371/journal.pone.0118557	eop	Escherichia coli	ESBL_Ecoli_44		SU27		primary isolation host	1.1±0.4	=	1.1	high	susceptible	clear_plaques	not_evaluated		not_evaluated		Stationary-phase bacteria, double-layer plaque assay, 30 C overnight; EOP is average PFU on target divided by average PFU on host, three measurements.	curated	high	Imported from S1 Table; blank source cells were not treated as measured interactions.
mirzaei2015_esbl_e_coli_44_su32_eop	MirzaeiNilsson2015_EOP	supplement	25794006	10.1371/journal.pone.0118557	eop	Escherichia coli	ESBL_Ecoli_44		SU32		primary isolation host	0.001±0.0008	=	0.001	low	reduced_susceptibility	pinpoint_plaques	not_evaluated		not_evaluated		Stationary-phase bacteria, double-layer plaque assay, 30 C overnight; EOP is average PFU on target divided by average PFU on host, three measurements.	curated	high	Imported from S1 Table; blank source cells were not treated as measured interactions.
mirzaei2015_esbl_e_coli_44_su63_eop	MirzaeiNilsson2015_EOP	supplement	25794006	10.1371/journal.pone.0118557	eop	Escherichia coli	ESBL_Ecoli_44		SU63		primary isolation host	< 0.001	<	0.001	none	resistant	no_plaques	not_evaluated		not_evaluated		Stationary-phase bacteria, double-layer plaque assay, 30 C overnight; EOP is average PFU on target divided by average PFU on host, three measurements.	curated	high	Imported from S1 Table; blank source cells were not treated as measured interactions.
mirzaei2015_esbl_e_coli_127_su27_eop	MirzaeiNilsson2015_EOP	supplement	25794006	10.1371/journal.pone.0118557	eop	Escherichia coli	ESBL_Ecoli_127		SU27		primary isolation host	0.9±0.3	=	0.9	high	susceptible	clear_plaques	not_evaluated		not_evaluated		Stationary-phase bacteria, double-layer plaque assay, 30 C overnight; EOP is average PFU on target divided by average PFU on host, three measurements.	curated	high	Imported from S1 Table; blank source cells were not treated as measured interactions.
mirzaei2015_esbl_e_coli_127_su32_eop	MirzaeiNilsson2015_EOP	supplement	25794006	10.1371/journal.pone.0118557	eop	Escherichia coli	ESBL_Ecoli_127		SU32		primary isolation host	0.001±0.0004	=	0.001	low	reduced_susceptibility	pinpoint_plaques	not_evaluated		not_evaluated		Stationary-phase bacteria, double-layer plaque assay, 30 C overnight; EOP is average PFU on target divided by average PFU on host, three measurements.	curated	high	Imported from S1 Table; blank source cells were not treated as measured interactions.
mirzaei2015_esbl_e_coli_128_su16_eop	MirzaeiNilsson2015_EOP	supplement	25794006	10.1371/journal.pone.0118557	eop	Escherichia coli	ESBL_Ecoli_128		SU16		primary isolation host	1.5±0.4	=	1.5	high	susceptible	clear_plaques	not_evaluated		not_evaluated		Stationary-phase bacteria, double-layer plaque assay, 30 C overnight; EOP is average PFU on target divided by average PFU on host, three measurements.	curated	high	Imported from S1 Table; blank source cells were not treated as measured interactions.
mirzaei2015_esbl_e_coli_128_su27_eop	MirzaeiNilsson2015_EOP	supplement	25794006	10.1371/journal.pone.0118557	eop	Escherichia coli	ESBL_Ecoli_128		SU27		primary isolation host	0.8±0.2	=	0.8	high	susceptible	clear_plaques	not_evaluated		not_evaluated		Stationary-phase bacteria, double-layer plaque assay, 30 C overnight; EOP is average PFU on target divided by average PFU on host, three measurements.	curated	high	Imported from S1 Table; blank source cells were not treated as measured interactions.
mirzaei2015_esbl_e_coli_128_su32_eop	MirzaeiNilsson2015_EOP	supplement	25794006	10.1371/journal.pone.0118557	eop	Escherichia coli	ESBL_Ecoli_128		SU32		primary isolation host	< 0.001	<	0.001	none	resistant	no_plaques	not_evaluated		not_evaluated		Stationary-phase bacteria, double-layer plaque assay, 30 C overnight; EOP is average PFU on target divided by average PFU on host, three measurements.	curated	high	Imported from S1 Table; blank source cells were not treated as measured interactions.
mirzaei2015_esbl_e_coli_128_su63_eop	MirzaeiNilsson2015_EOP	supplement	25794006	10.1371/journal.pone.0118557	eop	Escherichia coli	ESBL_Ecoli_128		SU63		primary isolation host	< 0.001	<	0.001	none	resistant	no_plaques	not_evaluated		not_evaluated		Stationary-phase bacteria, double-layer plaque assay, 30 C overnight; EOP is average PFU on target divided by average PFU on host, three measurements.	curated	high	Imported from S1 Table; blank source cells were not treated as measured interactions.
mirzaei2015_esbl_e_coli_130_su27_eop	MirzaeiNilsson2015_EOP	supplement	25794006	10.1371/journal.pone.0118557	eop	Escherichia coli	ESBL_Ecoli_130		SU27		primary isolation host	< 0.001	<	0.001	none	resistant	no_plaques	not_evaluated		not_evaluated		Stationary-phase bacteria, double-layer plaque assay, 30 C overnight; EOP is average PFU on target divided by average PFU on host, three measurements.	curated	high	Imported from S1 Table; blank source cells were not treated as measured interactions.
mirzaei2015_esbl_e_coli_130_su32_eop	MirzaeiNilsson2015_EOP	supplement	25794006	10.1371/journal.pone.0118557	eop	Escherichia coli	ESBL_Ecoli_130		SU32		primary isolation host	< 0.001	<	0.001	none	resistant	no_plaques	not_evaluated		not_evaluated		Stationary-phase bacteria, double-layer plaque assay, 30 C overnight; EOP is average PFU on target divided by average PFU on host, three measurements.	curated	high	Imported from S1 Table; blank source cells were not treated as measured interactions.
mirzaei2015_esbl_e_coli_130_su63_eop	MirzaeiNilsson2015_EOP	supplement	25794006	10.1371/journal.pone.0118557	eop	Escherichia coli	ESBL_Ecoli_130		SU63		primary isolation host	0	=	0	none	resistant	no_plaques	not_evaluated		not_evaluated		Stationary-phase bacteria, double-layer plaque assay, 30 C overnight; EOP is average PFU on target divided by average PFU on host, three measurements.	curated	high	Imported from S1 Table; blank source cells were not treated as measured interactions.
mirzaei2015_esbl_e_coli_133_su16_eop	MirzaeiNilsson2015_EOP	supplement	25794006	10.1371/journal.pone.0118557	eop	Escherichia coli	ESBL_Ecoli_133		SU16		primary isolation host	0	=	0	none	resistant	no_plaques	not_evaluated		not_evaluated		Stationary-phase bacteria, double-layer plaque assay, 30 C overnight; EOP is average PFU on target divided by average PFU on host, three measurements.	curated	high	Imported from S1 Table; blank source cells were not treated as measured interactions.
mirzaei2015_esbl_e_coli_133_su63_eop	MirzaeiNilsson2015_EOP	supplement	25794006	10.1371/journal.pone.0118557	eop	Escherichia coli	ESBL_Ecoli_133		SU63		primary isolation host	0	=	0	none	resistant	no_plaques	not_evaluated		not_evaluated		Stationary-phase bacteria, double-layer plaque assay, 30 C overnight; EOP is average PFU on target divided by average PFU on host, three measurements.	curated	high	Imported from S1 Table; blank source cells were not treated as measured interactions.
mirzaei2015_esbl_e_coli_134_su27_eop	MirzaeiNilsson2015_EOP	supplement	25794006	10.1371/journal.pone.0118557	eop	Escherichia coli	ESBL_Ecoli_134		SU27		primary isolation host	0	=	0	none	resistant	no_plaques	not_evaluated		not_evaluated		Stationary-phase bacteria, double-layer plaque assay, 30 C overnight; EOP is average PFU on target divided by average PFU on host, three measurements.	curated	high	Imported from S1 Table; blank source cells were not treated as measured interactions.
mirzaei2015_esbl_e_coli_134_su32_eop	MirzaeiNilsson2015_EOP	supplement	25794006	10.1371/journal.pone.0118557	eop	Escherichia coli	ESBL_Ecoli_134		SU32		primary isolation host	0	=	0	none	resistant	no_plaques	not_evaluated		not_evaluated		Stationary-phase bacteria, double-layer plaque assay, 30 C overnight; EOP is average PFU on target divided by average PFU on host, three measurements.	curated	high	Imported from S1 Table; blank source cells were not treated as measured interactions.
mirzaei2015_esbl_e_coli_165_su16_eop	MirzaeiNilsson2015_EOP	supplement	25794006	10.1371/journal.pone.0118557	eop	Escherichia coli	ESBL_Ecoli_165		SU16		primary isolation host	< 0.001	<	0.001	none	resistant	no_plaques	not_evaluated		not_evaluated		Stationary-phase bacteria, double-layer plaque assay, 30 C overnight; EOP is average PFU on target divided by average PFU on host, three measurements.	curated	high	Imported from S1 Table; blank source cells were not treated as measured interactions.
mirzaei2015_esbl_e_coli_165_su27_eop	MirzaeiNilsson2015_EOP	supplement	25794006	10.1371/journal.pone.0118557	eop	Escherichia coli	ESBL_Ecoli_165		SU27		primary isolation host	0	=	0	none	resistant	no_plaques	not_evaluated		not_evaluated		Stationary-phase bacteria, double-layer plaque assay, 30 C overnight; EOP is average PFU on target divided by average PFU on host, three measurements.	curated	high	Imported from S1 Table; blank source cells were not treated as measured interactions.
mirzaei2015_esbl_e_coli_170_su27_eop	MirzaeiNilsson2015_EOP	supplement	25794006	10.1371/journal.pone.0118557	eop	Escherichia coli	ESBL_Ecoli_170		SU27		primary isolation host	< 0.001	<	0.001	none	resistant	no_plaques	not_evaluated		not_evaluated		Stationary-phase bacteria, double-layer plaque assay, 30 C overnight; EOP is average PFU on target divided by average PFU on host, three measurements.	curated	high	Imported from S1 Table; blank source cells were not treated as measured interactions.
mirzaei2015_esbl_e_coli_198_su10_eop	MirzaeiNilsson2015_EOP	supplement	25794006	10.1371/journal.pone.0118557	eop	Escherichia coli	ESBL_Ecoli_198		SU10		primary isolation host	0	=	0	none	resistant	no_plaques	not_evaluated		not_evaluated		Stationary-phase bacteria, double-layer plaque assay, 30 C overnight; EOP is average PFU on target divided by average PFU on host, three measurements.	curated	high	Imported from S1 Table; blank source cells were not treated as measured interactions.
mirzaei2015_esbl_e_coli_198_su27_eop	MirzaeiNilsson2015_EOP	supplement	25794006	10.1371/journal.pone.0118557	eop	Escherichia coli	ESBL_Ecoli_198		SU27		primary isolation host	1.1±0.4	=	1.1	high	susceptible	clear_plaques	not_evaluated		not_evaluated		Stationary-phase bacteria, double-layer plaque assay, 30 C overnight; EOP is average PFU on target divided by average PFU on host, three measurements.	curated	high	Imported from S1 Table; blank source cells were not treated as measured interactions.
mirzaei2015_esbl_e_coli_198_su32_eop	MirzaeiNilsson2015_EOP	supplement	25794006	10.1371/journal.pone.0118557	eop	Escherichia coli	ESBL_Ecoli_198		SU32		primary isolation host	1.55±0.35	=	1.55	high	susceptible	clear_plaques	not_evaluated		not_evaluated		Stationary-phase bacteria, double-layer plaque assay, 30 C overnight; EOP is average PFU on target divided by average PFU on host, three measurements.	curated	high	Imported from S1 Table; blank source cells were not treated as measured interactions.
mirzaei2015_esbl_e_coli_198_su57_eop	MirzaeiNilsson2015_EOP	supplement	25794006	10.1371/journal.pone.0118557	eop	Escherichia coli	ESBL_Ecoli_198		SU57		primary isolation host	1.6±0.4	=	1.6	high	susceptible	clear_plaques	not_evaluated		not_evaluated		Stationary-phase bacteria, double-layer plaque assay, 30 C overnight; EOP is average PFU on target divided by average PFU on host, three measurements.	curated	high	Imported from S1 Table; blank source cells were not treated as measured interactions.
mirzaei2015_esbl_e_coli_198_su63_eop	MirzaeiNilsson2015_EOP	supplement	25794006	10.1371/journal.pone.0118557	eop	Escherichia coli	ESBL_Ecoli_198		SU63		primary isolation host	1.3±0.1	=	1.3	high	susceptible	clear_plaques	not_evaluated		not_evaluated		Stationary-phase bacteria, double-layer plaque assay, 30 C overnight; EOP is average PFU on target divided by average PFU on host, three measurements.	curated	high	Imported from S1 Table; blank source cells were not treated as measured interactions.
mirzaei2015_esbl_e_coli_232_su27_eop	MirzaeiNilsson2015_EOP	supplement	25794006	10.1371/journal.pone.0118557	eop	Escherichia coli	ESBL_Ecoli_232		SU27		primary isolation host	0	=	0	none	resistant	no_plaques	not_evaluated		not_evaluated		Stationary-phase bacteria, double-layer plaque assay, 30 C overnight; EOP is average PFU on target divided by average PFU on host, three measurements.	curated	high	Imported from S1 Table; blank source cells were not treated as measured interactions.
mirzaei2015_esbl_e_coli_314a_su10_eop	MirzaeiNilsson2015_EOP	supplement	25794006	10.1371/journal.pone.0118557	eop	Escherichia coli	ESBL_Ecoli_314A		SU10		primary isolation host	0	=	0	none	resistant	no_plaques	not_evaluated		not_evaluated		Stationary-phase bacteria, double-layer plaque assay, 30 C overnight; EOP is average PFU on target divided by average PFU on host, three measurements.	curated	high	Imported from S1 Table; blank source cells were not treated as measured interactions.
mirzaei2015_esbl_e_coli_314a_su16_eop	MirzaeiNilsson2015_EOP	supplement	25794006	10.1371/journal.pone.0118557	eop	Escherichia coli	ESBL_Ecoli_314A		SU16		primary isolation host	0	=	0	none	resistant	no_plaques	not_evaluated		not_evaluated		Stationary-phase bacteria, double-layer plaque assay, 30 C overnight; EOP is average PFU on target divided by average PFU on host, three measurements.	curated	high	Imported from S1 Table; blank source cells were not treated as measured interactions.
mirzaei2015_esbl_e_coli_314a_su27_eop	MirzaeiNilsson2015_EOP	supplement	25794006	10.1371/journal.pone.0118557	eop	Escherichia coli	ESBL_Ecoli_314A		SU27		primary isolation host	0	=	0	none	resistant	no_plaques	not_evaluated		not_evaluated		Stationary-phase bacteria, double-layer plaque assay, 30 C overnight; EOP is average PFU on target divided by average PFU on host, three measurements.	curated	high	Imported from S1 Table; blank source cells were not treated as measured interactions.
mirzaei2015_esbl_e_coli_314a_su63_eop	MirzaeiNilsson2015_EOP	supplement	25794006	10.1371/journal.pone.0118557	eop	Escherichia coli	ESBL_Ecoli_314A		SU63		primary isolation host	0	=	0	none	resistant	no_plaques	not_evaluated		not_evaluated		Stationary-phase bacteria, double-layer plaque assay, 30 C overnight; EOP is average PFU on target divided by average PFU on host, three measurements.	curated	high	Imported from S1 Table; blank source cells were not treated as measured interactions.
mirzaei2015_esbl_e_coli_314b_su10_eop	MirzaeiNilsson2015_EOP	supplement	25794006	10.1371/journal.pone.0118557	eop	Escherichia coli	ESBL_Ecoli_314B		SU10		primary isolation host	0	=	0	none	resistant	no_plaques	not_evaluated		not_evaluated		Stationary-phase bacteria, double-layer plaque assay, 30 C overnight; EOP is average PFU on target divided by average PFU on host, three measurements.	curated	high	Imported from S1 Table; blank source cells were not treated as measured interactions.
mirzaei2015_esbl_e_coli_314b_su16_eop	MirzaeiNilsson2015_EOP	supplement	25794006	10.1371/journal.pone.0118557	eop	Escherichia coli	ESBL_Ecoli_314B		SU16		primary isolation host	0	=	0	none	resistant	no_plaques	not_evaluated		not_evaluated		Stationary-phase bacteria, double-layer plaque assay, 30 C overnight; EOP is average PFU on target divided by average PFU on host, three measurements.	curated	high	Imported from S1 Table; blank source cells were not treated as measured interactions.
mirzaei2015_esbl_e_coli_314b_su27_eop	MirzaeiNilsson2015_EOP	supplement	25794006	10.1371/journal.pone.0118557	eop	Escherichia coli	ESBL_Ecoli_314B		SU27		primary isolation host	0	=	0	none	resistant	no_plaques	not_evaluated		not_evaluated		Stationary-phase bacteria, double-layer plaque assay, 30 C overnight; EOP is average PFU on target divided by average PFU on host, three measurements.	curated	high	Imported from S1 Table; blank source cells were not treated as measured interactions.
mirzaei2015_sara_15_su32_eop	MirzaeiNilsson2015_EOP	supplement	25794006	10.1371/journal.pone.0118557	eop	Salmonella enterica	SARA_15		SU32		primary isolation host	0.47±0.03	=	0.47	medium	susceptible	clear_plaques	not_evaluated		not_evaluated		Stationary-phase bacteria, double-layer plaque assay, 30 C overnight; EOP is average PFU on target divided by average PFU on host, three measurements.	curated	high	Imported from S1 Table; blank source cells were not treated as measured interactions.
mirzaei2015_sara_15_su57_eop	MirzaeiNilsson2015_EOP	supplement	25794006	10.1371/journal.pone.0118557	eop	Salmonella enterica	SARA_15		SU57		primary isolation host	0.4±0.1	=	0.4	medium	susceptible	clear_plaques	not_evaluated		not_evaluated		Stationary-phase bacteria, double-layer plaque assay, 30 C overnight; EOP is average PFU on target divided by average PFU on host, three measurements.	curated	high	Imported from S1 Table; blank source cells were not treated as measured interactions.
mirzaei2015_sara_15_su63_eop	MirzaeiNilsson2015_EOP	supplement	25794006	10.1371/journal.pone.0118557	eop	Salmonella enterica	SARA_15		SU63		primary isolation host	0	=	0	none	resistant	no_plaques	not_evaluated		not_evaluated		Stationary-phase bacteria, double-layer plaque assay, 30 C overnight; EOP is average PFU on target divided by average PFU on host, three measurements.	curated	high	Imported from S1 Table; blank source cells were not treated as measured interactions.
mirzaei2015_sara_17_su32_eop	MirzaeiNilsson2015_EOP	supplement	25794006	10.1371/journal.pone.0118557	eop	Salmonella enterica	SARA_17		SU32		primary isolation host	0	=	0	none	resistant	no_plaques	not_evaluated		not_evaluated		Stationary-phase bacteria, double-layer plaque assay, 30 C overnight; EOP is average PFU on target divided by average PFU on host, three measurements.	curated	high	Imported from S1 Table; blank source cells were not treated as measured interactions.
mirzaei2015_sara_32_su10_eop	MirzaeiNilsson2015_EOP	supplement	25794006	10.1371/journal.pone.0118557	eop	Salmonella enterica	SARA_32		SU10		primary isolation host	0	=	0	none	resistant	no_plaques	not_evaluated		not_evaluated		Stationary-phase bacteria, double-layer plaque assay, 30 C overnight; EOP is average PFU on target divided by average PFU on host, three measurements.	curated	high	Imported from S1 Table; blank source cells were not treated as measured interactions.
mirzaei2015_sara_33_su27_eop	MirzaeiNilsson2015_EOP	supplement	25794006	10.1371/journal.pone.0118557	eop	Salmonella enterica	SARA_33		SU27		primary isolation host	0	=	0	none	resistant	no_plaques	not_evaluated		not_evaluated		Stationary-phase bacteria, double-layer plaque assay, 30 C overnight; EOP is average PFU on target divided by average PFU on host, three measurements.	curated	high	Imported from S1 Table; blank source cells were not treated as measured interactions.
mirzaei2015_sara_33_su57_eop	MirzaeiNilsson2015_EOP	supplement	25794006	10.1371/journal.pone.0118557	eop	Salmonella enterica	SARA_33		SU57		primary isolation host	0	=	0	none	resistant	no_plaques	not_evaluated		not_evaluated		Stationary-phase bacteria, double-layer plaque assay, 30 C overnight; EOP is average PFU on target divided by average PFU on host, three measurements.	curated	high	Imported from S1 Table; blank source cells were not treated as measured interactions.
mirzaei2015_sara_34_su32_eop	MirzaeiNilsson2015_EOP	supplement	25794006	10.1371/journal.pone.0118557	eop	Salmonella enterica	SARA_34		SU32		primary isolation host	0	=	0	none	resistant	no_plaques	not_evaluated		not_evaluated		Stationary-phase bacteria, double-layer plaque assay, 30 C overnight; EOP is average PFU on target divided by average PFU on host, three measurements.	curated	high	Imported from S1 Table; blank source cells were not treated as measured interactions.
mirzaei2015_sara_42_su32_eop	MirzaeiNilsson2015_EOP	supplement	25794006	10.1371/journal.pone.0118557	eop	Salmonella enterica	SARA_42		SU32		primary isolation host	0	=	0	none	resistant	no_plaques	not_evaluated		not_evaluated		Stationary-phase bacteria, double-layer plaque assay, 30 C overnight; EOP is average PFU on target divided by average PFU on host, three measurements.	curated	high	Imported from S1 Table; blank source cells were not treated as measured interactions.
mirzaei2015_sara_45_su10_eop	MirzaeiNilsson2015_EOP	supplement	25794006	10.1371/journal.pone.0118557	eop	Salmonella enterica	SARA_45		SU10		primary isolation host	0	=	0	none	resistant	no_plaques	not_evaluated		not_evaluated		Stationary-phase bacteria, double-layer plaque assay, 30 C overnight; EOP is average PFU on target divided by average PFU on host, three measurements.	curated	high	Imported from S1 Table; blank source cells were not treated as measured interactions.
mirzaei2015_sara_45_su16_eop	MirzaeiNilsson2015_EOP	supplement	25794006	10.1371/journal.pone.0118557	eop	Salmonella enterica	SARA_45		SU16		primary isolation host	0	=	0	none	resistant	no_plaques	not_evaluated		not_evaluated		Stationary-phase bacteria, double-layer plaque assay, 30 C overnight; EOP is average PFU on target divided by average PFU on host, three measurements.	curated	high	Imported from S1 Table; blank source cells were not treated as measured interactions.
mirzaei2015_sara_45_su27_eop	MirzaeiNilsson2015_EOP	supplement	25794006	10.1371/journal.pone.0118557	eop	Salmonella enterica	SARA_45		SU27		primary isolation host	0	=	0	none	resistant	no_plaques	not_evaluated		not_evaluated		Stationary-phase bacteria, double-layer plaque assay, 30 C overnight; EOP is average PFU on target divided by average PFU on host, three measurements.	curated	high	Imported from S1 Table; blank source cells were not treated as measured interactions.
mirzaei2015_sara_45_su32_eop	MirzaeiNilsson2015_EOP	supplement	25794006	10.1371/journal.pone.0118557	eop	Salmonella enterica	SARA_45		SU32		primary isolation host	0	=	0	none	resistant	no_plaques	not_evaluated		not_evaluated		Stationary-phase bacteria, double-layer plaque assay, 30 C overnight; EOP is average PFU on target divided by average PFU on host, three measurements.	curated	high	Imported from S1 Table; blank source cells were not treated as measured interactions.
mirzaei2015_sara_45_su57_eop	MirzaeiNilsson2015_EOP	supplement	25794006	10.1371/journal.pone.0118557	eop	Salmonella enterica	SARA_45		SU57		primary isolation host	0	=	0	none	resistant	no_plaques	not_evaluated		not_evaluated		Stationary-phase bacteria, double-layer plaque assay, 30 C overnight; EOP is average PFU on target divided by average PFU on host, three measurements.	curated	high	Imported from S1 Table; blank source cells were not treated as measured interactions.
